0.121	0.214
0.122	0.289
0.123	0.175
0.124	0.209
0.125	0.014
0.126	-0.122
0.127	-0.249
0.128	-0.325
0.129	-0.278
0.130	-0.230
0.131	-0.239
0.132	-0.218
0.133	-0.015
0.134	0.073
0.135	0.151
0.136	0.264
0.137	0.295
0.138	0.317
0.139	0.290
0.140	0.265
0.141	0.163
0.142	-0.052
0.143	-0.188
0.144	-0.289
0.145	-0.266
0.146	-0.297
0.147	-0.311
0.148	-0.265
0.149	-0.155
0.150	-0.030
0.151	0.094
0.152	0.192
0.153	0.198
0.154	0.279
0.155	0.233
0.156	0.197
0.157	0.174
0.158	0.068
0.159	-0.077
0.160	-0.221
0.161	-0.314
0.162	-0.289
0.163	-0.310
0.164	-0.221
0.165	-0.241
0.166	-0.178
0.167	0.039
0.168	0.150
0.169	0.286
0.170	0.249
0.171	0.265
0.172	0.298
0.173	0.224
0.174	0.155
0.175	0.048
0.176	-0.165
0.177	-0.222
0.178	-0.278
0.179	-0.240
0.180	-0.254
0.181	-0.208
0.182	-0.182
0.183	-0.060
0.184	0.168
0.185	0.264
0.186	0.229
0.187	0.236
0.188	0.268
0.189	0.252
0.190	0.173
0.191	0.063
0.192	-0.048
0.193	-0.196
0.194	-0.252
0.195	-0.276
0.196	-0.310
0.197	-0.234
0.198	-0.277
0.199	-0.184
0.200	0.064
0.201	0.153
0.202	0.261
0.203	0.312
0.204	0.279
0.205	0.221
0.206	0.185
0.207	0.191
0.208	0.106
0.209	-0.063
0.210	-0.233
0.211	-0.199
0.212	-0.329
0.213	-0.257
0.214	-0.281
0.215	-0.212
0.216	-0.168
0.217	0.081
0.218	0.210
0.219	0.257
0.220	0.330
0.221	0.264
0.222	0.248
0.223	0.269
0.224	0.166
0.225	0.051
0.226	-0.179
0.227	-0.246
0.228	-0.207
0.229	-0.301
0.230	-0.315
0.231	-0.269
0.232	-0.198
0.233	-0.102
0.234	0.059
0.235	0.228
0.236	0.216
0.237	0.261
0.238	0.273
0.239	0.283
0.240	0.239
0.241	0.148
0.242	-0.108
0.243	-0.204
0.244	-0.237
0.245	-0.307
0.246	-0.217
0.247	-0.314
0.248	-0.278
0.249	-0.140
0.250	-0.065
0.251	0.154
0.252	0.201
0.253	0.220
0.254	0.239
0.255	0.276
0.256	0.279
0.257	0.187
0.258	0.073
0.259	-0.057
0.260	-0.157
0.261	-0.301
0.262	-0.327
0.263	-0.199
0.264	-0.311
0.265	-0.137
0.266	-0.123
0.267	0.016
0.268	0.196
0.269	0.188
0.270	0.280
0.271	0.285
0.272	0.275
0.273	0.257
0.274	0.110
0.275	-0.038
0.276	-0.122
0.277	-0.255
0.278	-0.253
0.279	-0.236
0.280	-0.268
0.281	-0.269
0.282	-0.132
0.283	-0.102
0.284	0.096
0.285	0.183
0.286	0.275
0.287	0.200
0.288	0.322
0.289	0.253
0.290	0.256
0.291	0.113
0.292	-0.051
0.293	-0.149
0.294	-0.177
0.295	-0.223
0.296	-0.246
0.297	-0.280
0.298	-0.219
0.299	-0.214
0.300	0.057
0.301	0.192
0.302	0.188
0.303	0.294
0.304	0.239
0.305	0.308
0.306	0.195
0.307	0.172
0.308	0.051
0.309	-0.060
0.310	-0.167
0.311	-0.200
0.312	-0.204
0.313	-0.215
0.314	-0.213
0.315	-0.236
0.316	-0.160
0.317	0.121
0.318	0.217
0.319	0.295
0.320	0.245
0.321	0.232
0.322	0.211
0.323	0.160
0.324	0.148
0.325	0.060
0.326	-0.220
0.327	-0.196
0.328	-0.248
0.329	-0.250
0.330	-0.223
0.331	-0.208
0.332	-0.236
0.333	-0.061
0.334	0.099
0.335	0.193
0.336	0.250
0.337	0.227
0.338	0.314
0.339	0.291
0.340	0.174
0.341	0.051
0.342	-0.056
0.343	-0.122
0.344	-0.184
0.345	-0.308
0.346	-0.248
0.347	-0.262
0.348	-0.183
0.349	-0.118
0.350	-0.037
0.351	0.116
0.352	0.233
0.353	0.255
0.354	0.259
0.355	0.269
0.356	0.210
0.357	0.181
0.358	0.062
0.359	-0.055
0.360	-0.204
0.361	-0.309
0.362	-0.271
0.363	-0.318
0.364	-0.314
0.365	-0.202
0.366	-0.150
0.367	0.102
0.368	0.205
0.369	0.193
0.370	0.273
0.371	0.326
0.372	0.242
0.373	0.176
0.374	0.193
0.375	-0.032
0.376	-0.136
0.377	-0.284
0.378	-0.217
0.379	-0.316
0.380	-0.309
0.381	-0.208
0.382	-0.214
0.383	-0.057
0.384	0.158
0.385	0.181
0.386	0.252
0.387	0.240
0.388	0.264
0.389	0.296
0.390	0.242
0.391	0.181
0.392	-0.027
0.393	-0.240
0.394	-0.186
0.395	-0.203
0.396	-0.200
0.397	-0.241
0.398	-0.166
0.399	-0.098
0.400	-0.056
0.401	0.178
0.402	0.159
0.403	0.295
0.404	0.235
0.405	0.320
0.406	0.243
0.407	0.138
0.408	0.107
0.409	-0.115
0.410	-0.207
0.411	-0.220
0.412	-0.286
0.413	-0.234
0.414	-0.305
0.415	-0.252
0.416	-0.066
0.417	0.075
0.418	0.176
0.419	0.252
0.420	0.273
0.421	0.226
0.422	0.195
0.423	0.239
0.424	0.155
0.425	-0.005
0.426	-0.193
0.427	-0.245
0.428	-0.247
0.429	-0.326
0.430	-0.216
0.431	-0.285
0.432	-0.181
0.433	-0.125
0.434	0.118
0.435	0.182
0.436	0.249
0.437	0.242
0.438	0.298
0.439	0.299
0.440	0.138
0.441	0.136
0.442	-0.090
0.443	-0.165
0.444	-0.282
0.445	-0.266
0.446	-0.230
0.447	-0.280
0.448	-0.184
0.449	-0.215
0.450	0.001
0.451	0.091
0.452	0.216
0.453	0.196
0.454	0.273
0.455	0.234
0.456	0.261
0.457	0.150
0.458	0.083
0.459	-0.076
0.460	-0.264
0.461	-0.298
0.462	-0.214
0.463	-0.290
0.464	-0.312
0.465	-0.145
0.466	-0.148
0.467	0.119
0.468	0.188
0.469	0.263
0.470	0.272
0.471	0.237
0.472	0.271
0.473	0.260
0.474	0.126
0.475	0.057
0.476	-0.189
0.477	-0.264
0.478	-0.240
0.479	-0.284
0.480	-0.264
0.481	-0.248
0.482	-0.128
0.483	-0.054
0.484	0.066
0.485	0.252
0.486	0.241
0.487	0.200
0.488	0.285
0.489	0.219
0.490	0.161
0.491	0.123
0.492	-0.127
0.493	-0.161
0.494	-0.255
0.495	-0.242
0.496	-0.235
0.497	-0.298
0.498	-0.253
0.499	-0.186
0.500	-0.044
0.501	0.213
0.502	0.188
0.503	0.322
0.504	0.265
0.505	0.306
0.506	0.292
0.507	0.129
0.508	0.058
0.509	-0.123
0.510	-0.228
0.511	-0.192
0.512	-0.264
0.513	-0.306
0.514	-0.291
0.515	-0.171
0.516	-0.163
0.517	0.018
0.518	0.212
0.519	0.238
0.520	0.251
0.521	0.287
0.522	0.240
0.523	0.235
0.524	0.163
0.525	-0.033
0.526	-0.206
0.527	-0.263
0.528	-0.279
0.529	-0.273
0.530	-0.228
0.531	-0.224
0.532	-0.238
0.533	-0.126
0.534	0.072
0.535	0.229
0.536	0.280
0.537	0.309
0.538	0.268
0.539	0.313
0.540	0.257
0.541	0.087
0.542	-0.093
0.543	-0.191
0.544	-0.190
0.545	-0.311
0.546	-0.210
0.547	-0.234
0.548	-0.156
0.549	-0.111
0.550	0.015
0.551	0.163
0.552	0.223
0.553	0.295
0.554	0.241
0.555	0.238
0.556	0.253
0.557	0.212
0.558	0.077
0.559	-0.075
0.560	-0.232
0.561	-0.247
0.562	-0.208
0.563	-0.250
0.564	-0.306
0.565	-0.142
0.566	-0.147
0.567	0.031
0.568	0.165
0.569	0.195
0.570	0.322
0.571	0.248
0.572	0.290
0.573	0.255
0.574	0.119
0.575	0.004
0.576	-0.210
0.577	-0.200
0.578	-0.228
0.579	-0.292
0.580	-0.240
0.581	-0.224
0.582	-0.169
0.583	-0.124
0.584	0.067
0.585	0.239
0.586	0.212
0.587	0.288
0.588	0.274
0.589	0.229
0.590	0.163
0.591	0.092
0.592	-0.002
0.593	-0.244
0.594	-0.279
0.595	-0.229
0.596	-0.218
0.597	-0.244
0.598	-0.204
0.599	-0.161
0.600	0.008
0.601	0.100
0.602	0.186
0.603	0.219
0.604	0.263
0.605	0.280
0.606	0.290
0.607	0.120
0.608	0.093
0.609	-0.055
0.610	-0.141
0.611	-0.291
0.612	-0.269
0.613	-0.211
0.614	-0.313
0.615	-0.257
0.616	-0.079
0.617	-0.001
0.618	0.175
0.619	0.255
0.620	0.278
0.621	0.204
0.622	0.287
0.623	0.187
0.624	0.144
0.625	-0.002
0.626	-0.115
0.627	-0.171
0.628	-0.247
0.629	-0.210
0.630	-0.316
0.631	-0.194
0.632	-0.127
0.633	-0.048
0.634	0.088
0.635	0.236
0.636	0.310
0.637	0.269
0.638	0.288
0.639	0.316
0.640	0.265
0.641	0.049
0.642	-0.001
0.643	-0.244
0.644	-0.223
0.645	-0.271
0.646	-0.304
0.647	-0.287
0.648	-0.182
0.649	-0.178
0.650	0.050
0.651	0.140
0.652	0.225
0.653	0.218
0.654	0.246
0.655	0.254
0.656	0.292
0.657	0.122
0.658	0.004
0.659	-0.108
0.660	-0.203
0.661	-0.264
0.662	-0.290
0.663	-0.199
0.664	-0.252
0.665	-0.154
0.666	-0.074
0.667	0.065
0.668	0.238
0.669	0.271
0.670	0.205
0.671	0.300
0.672	0.217
0.673	0.281
0.674	0.126
0.675	0.055
0.676	-0.093
0.677	-0.179
0.678	-0.219
0.679	-0.228
0.680	-0.287
0.681	-0.195
0.682	-0.167
0.683	-0.010
0.684	0.145
0.685	0.219
0.686	0.302
0.687	0.265
0.688	0.208
0.689	0.211
0.690	0.214
0.691	0.076
0.692	-0.050
0.693	-0.126
0.694	-0.216
0.695	-0.312
0.696	-0.278
0.697	-0.229
0.698	-0.193
0.699	-0.139
0.700	0.066
0.701	0.099
0.702	0.162
0.703	0.307
0.704	0.319
0.705	0.237
0.706	0.295
0.707	0.175
0.708	0.034
0.709	-0.140
0.710	-0.221
0.711	-0.295
0.712	-0.257
0.713	-0.324
0.714	-0.249
0.715	-0.258
0.716	-0.090
0.717	0.005
0.718	0.210
0.719	0.246
0.720	0.247
0.721	0.286
0.722	0.290
0.723	0.170
0.724	0.185
0.725	0.031
0.726	-0.112
0.727	-0.220
0.728	-0.236
0.729	-0.253
0.730	-0.256
0.731	-0.281
0.732	-0.155
0.733	-0.031
0.734	0.109
0.735	0.254
0.736	0.266
0.737	0.234
0.738	0.294
0.739	0.287
0.740	0.228
0.741	0.098
0.742	-0.107
0.743	-0.170
0.744	-0.174
0.745	-0.230
0.746	-0.263
0.747	-0.245
0.748	-0.205
0.749	-0.130
0.750	0.057
0.751	0.192
0.752	0.246
0.753	0.201
0.754	0.253
0.755	0.200
0.756	0.251
0.757	0.222
0.758	0.021
0.759	-0.080
0.760	-0.205
0.761	-0.228
0.762	-0.274
0.763	-0.287
0.764	-0.199
0.765	-0.201
0.766	-0.129
0.767	0.080
0.768	0.186
0.769	0.235
0.770	0.292
0.771	0.266
0.772	0.279
0.773	0.250
0.774	0.146
0.775	0.015
0.776	-0.097
0.777	-0.188
0.778	-0.320
0.779	-0.317
0.780	-0.230
0.781	-0.280
0.782	-0.236
0.783	-0.023
0.784	0.170
0.785	0.190
0.786	0.212
0.787	0.329
0.788	0.260
0.789	0.206
0.790	0.223
0.791	0.182
0.792	-0.110
0.793	-0.128
0.794	-0.262
0.795	-0.219
0.796	-0.305
0.797	-0.245
0.798	-0.238
0.799	-0.191
0.800	0.034
0.801	0.194
0.802	0.247
0.803	0.300
0.804	0.270
0.805	0.306
0.806	0.224
0.807	0.144
0.808	0.024
0.809	-0.153
0.810	-0.250
0.811	-0.306
0.812	-0.304
0.813	-0.234
0.814	-0.191
0.815	-0.170
0.816	-0.155
0.817	0.055
0.818	0.117
0.819	0.206
0.820	0.202
0.821	0.280
0.822	0.253
0.823	0.262
0.824	0.213
0.825	-0.013
0.826	-0.206
0.827	-0.209
0.828	-0.268
0.829	-0.270
0.830	-0.233
0.831	-0.200
0.832	-0.184
0.833	-0.124
0.834	0.091
0.835	0.230
0.836	0.227
0.837	0.275
0.838	0.282
0.839	0.188
0.840	0.145
0.841	0.165
0.842	-0.101
0.843	-0.212
0.844	-0.243
0.845	-0.301
0.846	-0.287
0.847	-0.223
0.848	-0.209
0.849	-0.090
0.850	0.062
0.851	0.213
0.852	0.276
0.853	0.251
0.854	0.242
0.855	0.223
0.856	0.231
0.857	0.124
0.858	0.118
0.859	-0.086
0.860	-0.153
0.861	-0.288
0.862	-0.257
0.863	-0.246
0.864	-0.308
0.865	-0.173
0.866	-0.143
0.867	0.109
0.868	0.195
0.869	0.177
0.870	0.213
0.871	0.308
0.872	0.249
0.873	0.269
0.874	0.160
0.875	0.030
0.876	-0.169
0.877	-0.193
0.878	-0.209
0.879	-0.228
0.880	-0.198
0.881	-0.259
0.882	-0.203
0.883	0.004
0.884	0.159
0.885	0.147
0.886	0.253
0.887	0.276
0.888	0.278
0.889	0.247
0.890	0.159
0.891	0.110
0.892	-0.121
0.893	-0.217
0.894	-0.214
0.895	-0.292
0.896	-0.217
0.897	-0.206
0.898	-0.229
0.899	-0.219
0.900	-0.023
0.901	0.186
0.902	0.193
0.903	0.198
0.904	0.328
0.905	0.305
0.906	0.246
0.907	0.131
0.908	0.091
0.909	-0.164
0.910	-0.196
0.911	-0.240
0.912	-0.225
0.913	-0.308
0.914	-0.192
0.915	-0.142
0.916	-0.125
0.917	0.071
0.918	0.142
0.919	0.228
0.920	0.252
0.921	0.237
0.922	0.229
0.923	0.187
0.924	0.184
0.925	0.066
0.926	-0.129
0.927	-0.161
0.928	-0.221
0.929	-0.308
0.930	-0.291
0.931	-0.197
0.932	-0.117
0.933	-0.074
0.934	0.079
0.935	0.258
0.936	0.251
0.937	0.301
0.938	0.249
0.939	0.221
0.940	0.255
0.941	0.133
0.942	-0.002
0.943	-0.177
0.944	-0.272
0.945	-0.241
0.946	-0.283
0.947	-0.320
0.948	-0.237
0.949	-0.091
0.950	-0.030
0.951	0.137
0.952	0.252
0.953	0.259
0.954	0.253
0.955	0.267
0.956	0.271
0.957	0.206
0.958	0.028
0.959	-0.156
0.960	-0.196
0.961	-0.191
0.962	-0.290
0.963	-0.289
0.964	-0.268
0.965	-0.142
0.966	-0.106
0.967	0.073
0.968	0.160
0.969	0.172
0.970	0.276
0.971	0.237
0.972	0.321
0.973	0.220
0.974	0.117
0.975	0.015
0.976	-0.144
0.977	-0.177
0.978	-0.277
0.979	-0.284
0.980	-0.197
0.981	-0.276
0.982	-0.167
0.983	-0.054
0.984	0.073
0.985	0.141
0.986	0.251
0.987	0.226
0.988	0.299
0.989	0.301
0.990	0.188
0.991	0.116
0.992	-0.047
0.993	-0.238
0.994	-0.229
0.995	-0.224
0.996	-0.220
0.997	-0.241
0.998	-0.236
0.999	-0.111
1.000	0.011
1.001	0.124
1.002	0.266
1.003	0.248
1.004	0.293
1.005	0.260
1.006	0.171
1.007	0.177
1.008	0.052
1.009	-0.078
1.010	-0.181
1.011	-0.291
1.012	-0.266
1.013	-0.234
1.014	-0.280
1.015	-0.156
1.016	-0.175
1.017	0.128
1.018	0.190
1.019	0.250
1.020	0.215
1.021	0.234
1.022	0.304
1.023	0.163
1.024	0.128
1.025	-0.025
1.026	-0.123
1.027	-0.198
1.028	-0.277
1.029	-0.304
1.030	-0.214
1.031	-0.247
1.032	-0.136
1.033	-0.024
1.034	0.100
1.035	0.208
1.036	0.283
1.037	0.309
1.038	0.220
1.039	0.258
1.040	0.205
1.041	0.055
1.042	-0.128
1.043	-0.171
1.044	-0.224
1.045	-0.268
1.046	-0.327
1.047	-0.270
1.048	-0.249
1.049	-0.183
1.050	-0.066
1.051	0.133
1.052	0.165
1.053	0.278
1.054	0.235
1.055	0.201
1.056	0.194
1.057	0.195
1.058	0.054
1.059	-0.081
1.060	-0.160
1.061	-0.308
1.062	-0.278
1.063	-0.240
1.064	-0.302
1.065	-0.210
1.066	-0.153
1.067	0.067
1.068	0.185
1.069	0.202
1.070	0.328
1.071	0.244
1.072	0.291
1.073	0.278
1.074	0.172
1.075	0.027
1.076	-0.218
1.077	-0.237
1.078	-0.220
1.079	-0.219
1.080	-0.318
1.081	-0.241
1.082	-0.198
1.083	-0.085
1.084	0.117
1.085	0.183
1.086	0.184
1.087	0.244
1.088	0.310
1.089	0.243
1.090	0.239
1.091	0.072
1.092	-0.010
1.093	-0.182
1.094	-0.293
1.095	-0.279
1.096	-0.242
1.097	-0.271
1.098	-0.174
1.099	-0.128
1.100	0.053
1.101	0.144
1.102	0.227
1.103	0.248
1.104	0.299
1.105	0.315
1.106	0.252
1.107	0.155
1.108	0.087
1.109	-0.129
1.110	-0.173
1.111	-0.246
1.112	-0.265
1.113	-0.225
1.114	-0.260
1.115	-0.249
1.116	-0.168
1.117	0.118
1.118	0.177
1.119	0.219
1.120	0.301
1.121	0.214
1.122	0.277
1.123	0.220
1.124	0.219
1.125	-0.063
1.126	-0.108
1.127	-0.171
1.128	-0.220
1.129	-0.326
1.130	-0.260
1.131	-0.264
1.132	-0.121
1.133	-0.031
1.134	0.079
1.135	0.147
1.136	0.251
1.137	0.311
1.138	0.225
1.139	0.276
1.140	0.161
1.141	0.151
1.142	-0.094
1.143	-0.135
1.144	-0.203
1.145	-0.264
1.146	-0.203
1.147	-0.294
1.148	-0.228
1.149	-0.166
1.150	0.024
1.151	0.096
1.152	0.250
1.153	0.249
1.154	0.247
1.155	0.282
1.156	0.206
1.157	0.172
1.158	0.014
1.159	-0.099
1.160	-0.263
1.161	-0.277
1.162	-0.232
1.163	-0.316
1.164	-0.198
1.165	-0.257
1.166	-0.160
1.167	0.039
1.168	0.143
1.169	0.288
1.170	0.300
1.171	0.265
1.172	0.241
1.173	0.202
1.174	0.214
1.175	0.008
1.176	-0.141
1.177	-0.171
1.178	-0.309
1.179	-0.327
1.180	-0.258
1.181	-0.267
1.182	-0.231
1.183	-0.092
1.184	0.148
1.185	0.237
1.186	0.281
1.187	0.307
1.188	0.226
1.189	0.249
1.190	0.231
1.191	0.065
1.192	-0.092
1.193	-0.117
1.194	-0.220
1.195	-0.235
1.196	-0.306
1.197	-0.207
1.198	-0.262
1.199	-0.115
1.200	0.050
1.201	0.133
1.202	0.230
1.203	0.281
1.204	0.266
1.205	0.277
1.206	0.182
1.207	0.165
1.208	0.080
1.209	-0.168
1.210	-0.213
1.211	-0.269
1.212	-0.230
1.213	-0.268
1.214	-0.280
1.215	-0.239
1.216	-0.150
1.217	0.103
1.218	0.242
1.219	0.232
1.220	0.232
1.221	0.321
1.222	0.314
1.223	0.171
1.224	0.161
1.225	0.019
1.226	-0.209
1.227	-0.244
1.228	-0.244
1.229	-0.230
1.230	-0.237
1.231	-0.300
1.232	-0.217
1.233	-0.010
1.234	0.100
1.235	0.167
1.236	0.228
1.237	0.280
1.238	0.317
1.239	0.297
1.240	0.217
1.241	0.109
1.242	-0.065
1.243	-0.201
1.244	-0.186
1.245	-0.222
1.246	-0.327
1.247	-0.306
1.248	-0.262
1.249	-0.156
1.250	-0.003
1.251	0.104
1.252	0.213
1.253	0.305
1.254	0.281
1.255	0.318
1.256	0.215
1.257	0.185
1.258	0.088
1.259	-0.105
1.260	-0.209
1.261	-0.217
1.262	-0.245
1.263	-0.248
1.264	-0.263
1.265	-0.222
1.266	-0.079
1.267	0.068
1.268	0.231
1.269	0.255
1.270	0.309
1.271	0.257
1.272	0.196
1.273	0.242
1.274	0.154
1.275	0.008
1.276	-0.172
1.277	-0.277
1.278	-0.319
1.279	-0.220
1.280	-0.323
1.281	-0.288
1.282	-0.214
1.283	-0.111
1.284	0.067
1.285	0.212
1.286	0.239
1.287	0.269
1.288	0.251
1.289	0.239
1.290	0.163
1.291	0.055
1.292	-0.004
1.293	-0.125
1.294	-0.202
1.295	-0.301
1.296	-0.287
1.297	-0.225
1.298	-0.164
1.299	-0.211
1.300	-0.054
1.301	0.208
1.302	0.195
1.303	0.271
1.304	0.231
1.305	0.291
1.306	0.299
1.307	0.213
1.308	0.119
1.309	-0.143
1.310	-0.257
1.311	-0.296
1.312	-0.251
1.313	-0.249
1.314	-0.300
1.315	-0.163
1.316	-0.146
1.317	0.094
1.318	0.235
1.319	0.199
1.320	0.229
1.321	0.208
1.322	0.202
1.323	0.167
1.324	0.164
1.325	0.037
1.326	-0.156
1.327	-0.277
1.328	-0.241
1.329	-0.284
1.330	-0.319
1.331	-0.249
1.332	-0.174
1.333	-0.003
1.334	0.106
1.335	0.252
1.336	0.222
1.337	0.325
1.338	0.200
1.339	0.225
1.340	0.137
1.341	0.105
1.342	-0.060
1.343	-0.223
1.344	-0.180
1.345	-0.268
1.346	-0.287
1.347	-0.198
1.348	-0.179
1.349	-0.163
1.350	-0.052
1.351	0.144
1.352	0.263
1.353	0.289
1.354	0.232
1.355	0.232
1.356	0.294
1.357	0.233
1.358	0.055
1.359	-0.051
1.360	-0.171
1.361	-0.298
1.362	-0.250
1.363	-0.199
1.364	-0.222
1.365	-0.190
1.366	-0.111
1.367	0.016
1.368	0.143
1.369	0.262
1.370	0.308
1.371	0.254
1.372	0.225
1.373	0.283
1.374	0.142
1.375	0.015
1.376	-0.159
1.377	-0.213
1.378	-0.285
1.379	-0.285
1.380	-0.291
1.381	-0.224
1.382	-0.206
1.383	-0.075
1.384	0.054
1.385	0.171
1.386	0.235
1.387	0.323
1.388	0.325
1.389	0.250
1.390	0.227
1.391	0.103
1.392	-0.100
1.393	-0.198
1.394	-0.221
1.395	-0.247
1.396	-0.261
1.397	-0.251
1.398	-0.166
1.399	-0.211
1.400	0.049
1.401	0.214
1.402	0.283
1.403	0.324
1.404	0.272
1.405	0.214
1.406	0.265
1.407	0.119
1.408	-0.003
1.409	-0.137
1.410	-0.160
1.411	-0.268
1.412	-0.300
1.413	-0.292
1.414	-0.308
1.415	-0.203
1.416	-0.146
1.417	0.100
1.418	0.198
1.419	0.251
1.420	0.272
1.421	0.310
1.422	0.248
1.423	0.217
1.424	0.089
1.425	-0.045
1.426	-0.099
1.427	-0.186
1.428	-0.262
1.429	-0.310
1.430	-0.294
1.431	-0.252
1.432	-0.195
1.433	-0.086
1.434	0.145
1.435	0.142
1.436	0.256
1.437	0.276
1.438	0.206
1.439	0.213
1.440	0.233
1.441	0.076
1.442	-0.095
1.443	-0.165
1.444	-0.230
1.445	-0.214
1.446	-0.238
1.447	-0.301
1.448	-0.190
1.449	-0.094
1.450	0.005
1.451	0.174
1.452	0.160
1.453	0.301
1.454	0.227
1.455	0.303
1.456	0.298
1.457	0.127
1.458	0.002
1.459	-0.075
1.460	-0.221
1.461	-0.195
1.462	-0.211
1.463	-0.298
1.464	-0.213
1.465	-0.248
1.466	-0.065
1.467	0.085
1.468	0.174
1.469	0.209
1.470	0.298
1.471	0.290
1.472	0.231
1.473	0.169
1.474	0.172
1.475	-0.010
1.476	-0.130
1.477	-0.223
1.478	-0.305
1.479	-0.273
1.480	-0.309
1.481	-0.258
1.482	-0.214
1.483	-0.047
1.484	0.117
1.485	0.227
1.486	0.259
1.487	0.299
1.488	0.257
1.489	0.191
1.490	0.259
1.491	0.085
1.492	-0.121
1.493	-0.196
1.494	-0.233
1.495	-0.294
1.496	-0.267
1.497	-0.288
1.498	-0.184
1.499	-0.181
1.500	-0.063
1.501	0.188
1.502	0.164
1.503	0.314
1.504	0.206
1.505	0.271
1.506	0.218
1.507	0.146
1.508	0.119
1.509	-0.163
1.510	-0.186
1.511	-0.312
1.512	-0.250
1.513	-0.201
1.514	-0.214
1.515	-0.191
1.516	-0.095
1.517	0.115
1.518	0.125
1.519	0.198
1.520	0.225
1.521	0.258
1.522	0.241
1.523	0.181
1.524	0.193
1.525	-0.033
1.526	-0.155
1.527	-0.164
1.528	-0.252
1.529	-0.224
1.530	-0.320
1.531	-0.289
1.532	-0.206
1.533	-0.024
1.534	0.145
1.535	0.221
1.536	0.307
1.537	0.255
1.538	0.274
1.539	0.193
1.540	0.239
1.541	0.060
1.542	-0.118
1.543	-0.227
1.544	-0.199
1.545	-0.253
1.546	-0.271
1.547	-0.199
1.548	-0.244
1.549	-0.112
1.550	-0.042
1.551	0.140
1.552	0.163
1.553	0.293
1.554	0.275
1.555	0.269
1.556	0.227
1.557	0.234
1.558	0.002
1.559	-0.073
1.560	-0.138
1.561	-0.251
1.562	-0.246
1.563	-0.228
1.564	-0.200
1.565	-0.203
1.566	-0.060
1.567	0.029
1.568	0.165
1.569	0.243
1.570	0.246
1.571	0.240
1.572	0.300
1.573	0.244
1.574	0.196
1.575	-0.061
1.576	-0.197
1.577	-0.227
1.578	-0.256
1.579	-0.298
1.580	-0.276
1.581	-0.265
1.582	-0.145
1.583	-0.090
1.584	0.163
1.585	0.143
1.586	0.208
1.587	0.225
1.588	0.228
1.589	0.284
1.590	0.197
1.591	0.078
1.592	-0.094
1.593	-0.181
1.594	-0.206
1.595	-0.288
1.596	-0.320
1.597	-0.211
1.598	-0.195
1.599	-0.199
1.600	-0.032
1.601	0.097
1.602	0.263
1.603	0.210
1.604	0.318
1.605	0.325
1.606	0.263
1.607	0.236
1.608	0.119
1.609	-0.075
1.610	-0.236
1.611	-0.198
1.612	-0.249
1.613	-0.202
1.614	-0.250
1.615	-0.248
1.616	-0.107
1.617	0.093
1.618	0.215
1.619	0.226
1.620	0.284
1.621	0.310
1.622	0.296
1.623	0.277
1.624	0.158
1.625	-0.011
1.626	-0.196
1.627	-0.207
1.628	-0.307
1.629	-0.276
1.630	-0.313
1.631	-0.200
1.632	-0.171
1.633	-0.026
1.634	0.118
1.635	0.177
1.636	0.306
1.637	0.320
1.638	0.308
1.639	0.218
1.640	0.225
1.641	0.145
1.642	-0.053
1.643	-0.226
1.644	-0.235
1.645	-0.262
1.646	-0.237
